name,epsilon,surface_area,specific_surface_area,tau_cg,tau_e2,D_rel_e2,err_pct,passed
grf_p55_s05_r4,0.5498299598693848,199999.234375,0.0953670665621757,1.701673431079715,1.0499985987806324,0.5236482796338057,38.296116070026066,False
grf_p55_s08_r0,0.5493488311767578,117427.34375,0.0559937208890914,1.830256839538456,1.2114771558998945,0.45345372671818757,33.808352482081254,False
grf_p55_s08_r1,0.5499777793884277,120016.2265625,0.0572281964123249,1.6843755292783449,1.0982778287909136,0.5007638003526799,34.796141970700525,False
grf_p55_s08_r2,0.5500001907348633,119777.625,0.0571144223213195,1.5952551022190171,1.0034286715516487,0.5481208643205024,37.0991717778637,False
grf_p55_s08_r3,0.5500001907348633,119640.546875,0.0570490583777427,1.5489843214513344,1.0880175401014407,0.5055067317054321,29.75929290994933,False
grf_p55_s08_r4,0.5492863655090332,117435.0234375,0.0559973828494548,1.5789468112970424,1.1953415760114123,0.4595225135077114,24.295006807133266,False
grf_p55_s12_r0,0.5496759414672852,77811.5859375,0.0371034555137157,1.5231692427412888,1.165242091677044,0.4717268157350706,23.498843137094443,False
grf_p55_s12_r1,0.543851375579834,79199.5,0.0377652645111084,1.6966683224642771,1.0489271193927434,0.5184834728028449,38.17724386642291,False
grf_p55_s12_r2,0.5487065315246582,80691.828125,0.0384768620133399,1.5304764447933588,1.0921003577409463,0.502432333837597,28.64311231602137,False
grf_p55_s12_r3,0.5500001907348633,83815.3984375,0.0399662964046001,2.243972520376409,0.8971156299290969,0.6130761435717403,60.021095544493896,False
grf_p55_s12_r4,0.5500001907348633,70756.7734375,0.0337394587695598,1.4796782361059415,1.0366420654567783,0.5305593985253871,29.941385893131624,False
grf_p65_s03_r0,0.6498703956604004,304680.65625,0.1452830582857132,1.4979719282223904,1.1380803494872338,0.571023298972873,24.02525521037179,False
grf_p65_s03_r1,0.6499295234680176,307083.46875,0.1464288085699081,1.4908202300471274,1.16785925061189,0.556513572271224,21.663308085444207,False
grf_p65_s03_r2,0.6499524116516113,312361.9375,0.1489457786083221,1.511025631861454,1.1366429511703111,0.5718175711927892,24.77672600629121,False
grf_p65_s03_r3,0.6498875617980957,301285.0,0.1436638832092285,1.4984130958888318,1.2068747685796901,0.5384879846008509,19.456472191082018,False
grf_p65_s03_r4,0.649998664855957,305913.6875,0.1458710134029388,1.526687783936425,1.1445530670966215,0.5679060967481424,25.030312082179897,False
grf_p65_s05_r0,0.6500000953674316,190158.3125,0.0906745493412017,1.5242336991548646,1.1401775663595268,0.5700867255639989,25.196669841920155,False
grf_p65_s05_r1,0.6499485969543457,179686.4375,0.0856811702251434,1.452173253628492,1.0924152000405696,0.5949648054422972,24.773769430679714,False
